,movieID,dialog_id,dialog,speakers,movie_title,movie_genres,emotion
23014,m181,25746,And now look what you've started. And now look what you've started. And now look what you've started.,SIMONE / VIKTOR,simone,short,anger
23015,m181,25747,Is that better Mr. Taransky?,SIMONE / VIKTOR,simone,short,optimism
23016,m181,25747,Yes.  Yes it is.,VIKTOR,simone,short,anger
23017,m181,25748,You did create me.,SIMONE / VIKTOR,simone,short,anger
23018,m181,25748,No.  I... just helped bring someone else's dream to life.,VIKTOR,simone,short,anger
23019,m181,25748,Mr. Taransky we both know I was nothing without you.  I was computer code -- ones and zeros.,SIMONE / VIKTOR,simone,short,sadness
23020,m181,25748,You're right.  You're right.  Of course one doesn't want to boast. It's a classic case of technology in search of an artist.  That's all you've been waiting for an artist with integrity with a vision who can see.,VIKTOR,simone,short,anger
23021,m181,25749,See beyond that irrational allegiance to flesh and blood. -- See that with the rise in price of a real actor and the fall in price of a fake the scales have tipped in favor of the fake.  -- See that if the performance is genuine it doesn't matter if the actor is real.  Once a performance is committed to film the blood and bones are gone anyway.  Only the spirit the illusion remains. Besides what's real anymore? These days most actors have digital work done to them so it's a gray area.,VIKTOR,simone,short,anger
23022,m181,25749,Are you ever going to tell the truth about me Mr. Taransky?,SIMONE / VIKTOR,simone,short,joy
23023,m181,25749,The only real truth is in the work.,VIKTOR,simone,short,anger
23024,m181,25749,You know what I'm talking about.,SIMONE / VIKTOR,simone,short,anger
23025,m181,25749,Yes.  Yes I'm going to tell the truth about you why wouldn't I...?  Of course with Hank's tragic passing the secret died with him.  I am going to tell the truth... after your next picture.,VIKTOR,simone,short,anger
23026,m181,25750,Speaking of which -- this is the project I'd like you to do next.,VIKTOR,simone,short,anger
23027,m181,25750,"Not """"Eternity Forever""""?  The legendary unproduced script that was too good ever to get made?  I'd kill for that part.""",SIMONE / VIKTOR,simone,short,optimism
23028,m181,25750,I was hoping you'd say that.,VIKTOR,simone,short,anger
23029,m181,25751,You're going to get in a lot of trouble Mr. Taransky.,SIMONE / VIKTOR,simone,short,joy
23030,m181,25751,Why do you have to bring that up? There's always risk -- life's a risk.  It's worth it.  Besides how could something so lovely be a crime?  Well I think we've done enough for today.  You've been cooped up in there too long.  How about you and me go out on the town?  They're expecting us.,VIKTOR,simone,short,joy
23031,m214,30011,It must have been hard leaving your work.,KALEN,the time machine,sci-fi,sadness
23032,m214,30011,The journey is part of my work.,ALEXANDER,the time machine,sci-fi,anger
23033,m214,30012,Now how did you get hurt?,KALEN,the time machine,sci-fi,sadness
23034,m214,30012,I had an accident.,ALEXANDER,the time machine,sci-fi,sadness
23035,m214,30012,I figured that.  What kind of accident?,KALEN,the time machine,sci-fi,sadness
23036,m214,30013,What do you do on the towers?,KALEN,the time machine,sci-fi,anger
23037,m214,30013,On the towers?,ALEXANDER,the time machine,sci-fi,optimism
23038,m214,30013,I'm training to be a high climber.,KALEN,the time machine,sci-fi,optimism
23039,m214,30014,Ah... no.,ALEXANDER,the time machine,sci-fi,optimism
23040,m214,30014,Don't tell me you're a mud carrier.,KALEN,the time machine,sci-fi,joy
23041,m214,30014,'Fraid so.  Just a regular old... mud carrier.,ALEXANDER,the time machine,sci-fi,sadness
23042,m214,30015,... Thousands and thousands of people.  And sometimes we live in great buildings that reach up five or ten stories.,ALEXANDER,the time machine,sci-fi,anger
23043,m214,30015,And everyone looks like us?,KALEN,the time machine,sci-fi,optimism
23044,m214,30015,Exactly like you.  Well maybe not as healthy.,ALEXANDER,the time machine,sci-fi,sadness
23045,m214,30016,She didn't want me to be a climber. She wanted me to be a planner like her.,KALEN,the time machine,sci-fi,sadness
23046,m214,30016,I'm so sorry Kalen.,ALEXANDER,the time machine,sci-fi,sadness
23047,m214,30017,How can they just go back to work as if nothing happened?,ALEXANDER,the time machine,sci-fi,joy
23048,m214,30017,What else can they do?,KALEN,the time machine,sci-fi,sadness
23049,m214,30017,Kalen... Do you have any idea where they take them?,ALEXANDER,the time machine,sci-fi,sadness
23050,m214,30017,We're not supposed to think about it.  But I dream about it sometimes...,KALEN,the time machine,sci-fi,sadness
23051,m214,30018,There's a place that might help... we could try going there.,KALEN,the time machine,sci-fi,anger
23052,m214,30018,Where?,ALEXANDER,the time machine,sci-fi,optimism
23053,m214,30018,The Hall of Books.,KALEN,the time machine,sci-fi,optimism
23054,m214,30018,You have books?!  Kalen you've got to take me there.  There might be history.  Records.  Something to help us find where the Morlocks took --,ALEXANDER,the time machine,sci-fi,anger
23055,m214,30018,I shouldn't have mentioned it.  We can't go there.,KALEN,the time machine,sci-fi,joy
23056,m214,30019,No one ever comes here.  My mother told me stories about it late at night.  They tell all the children.,KALEN,the time machine,sci-fi,sadness
23057,m214,30019,What kind of stories?,ALEXANDER,the time machine,sci-fi,optimism
23058,m214,30019,About the voice in the darkness. About the ghosts...,KALEN,the time machine,sci-fi,sadness
23059,m214,30020,I had a friend who came here once. Sort of a dare.,KALEN,the time machine,sci-fi,optimism
23060,m214,30020,What happened?,ALEXANDER,the time machine,sci-fi,sadness
23061,m214,30020,He came back screaming... He never talked about it after that.  I don't think he even got this far.,KALEN,the time machine,sci-fi,joy
23062,m214,30021,I think we should go on by ourselves.,ALEXANDER,the time machine,sci-fi,anger
23063,m214,30021,No...,KALEN,the time machine,sci-fi,optimism
23064,m214,30021,Please just listen to me... Your mother would be very cross with me if you got hurt.  I'll find her.,ALEXANDER,the time machine,sci-fi,sadness
23065,m214,30021,But you're only a mud carrier.,KALEN,the time machine,sci-fi,sadness
23066,m214,30021,I'll be all right... You go back to the village and light the fire.  So we can find our way home.,ALEXANDER,the time machine,sci-fi,anger
23067,m214,30022,... Well you wanted to see it.,ALEXANDER,the time machine,sci-fi,optimism
23068,m214,30022,This is it?,KALEN,the time machine,sci-fi,optimism
23069,m214,30022,Around here.,ALEXANDER,the time machine,sci-fi,optimism
23070,m214,30023,Yes.  Just about here.,ALEXANDER,the time machine,sci-fi,optimism
23071,m214,30023,But there's nothing here.,KALEN,the time machine,sci-fi,sadness
23072,m214,30024,Right up your alley I would think. You are from the past yes?,VOX,the time machine,sci-fi,optimism
23073,m214,30024,How did you know?!,ALEXANDER,the time machine,sci-fi,optimism
23074,m214,30024,I can smell carcinogens and industrial pollutants on your skin that have not been known here for --  -- 800000 years perhaps.  Don't keep me in suspense.  What year?,VOX,the time machine,sci-fi,sadness
23075,m214,30024,1899.,ALEXANDER,the time machine,sci-fi,optimism
23076,m214,30024,I must say you look remarkably good.  You don't want a book then?,VOX,the time machine,sci-fi,optimism
23077,m214,30024,What are you?,ALEXANDER,the time machine,sci-fi,optimism
23078,m214,30024,I'm the librarian.  I've always been the librarian.,VOX,the time machine,sci-fi,optimism
23079,m214,30024,I know you -- you're an automaton of some sort that --,ALEXANDER,the time machine,sci-fi,optimism
23080,m214,30024,"An """"automaton""""?!  Please!  I'm a biomechanical organism.  Well what's left of one.  What's left of all of them actually.  I am the last...  ... And """"these fragments I have shored against my ruins.""""  T.S. Eliot.  You wouldn't know him yet but you'll just love him he's divine if a little dour.  Very shy though... hiding over here...""",VOX,the time machine,sci-fi,optimism
23081,m214,30025,Sir... have you a name?,ALEXANDER,the time machine,sci-fi,optimism
23082,m214,30025,I am called Vox...  ... Now you are Eloi.,VOX,the time machine,sci-fi,optimism
23083,m214,30026,Please we need your help.  The Morlocks have taken --,ALEXANDER,the time machine,sci-fi,sadness
23084,m214,30026,Morlocks --,VOX,the time machine,sci-fi,optimism
23085,m214,30026,You know of them?,ALEXANDER,the time machine,sci-fi,optimism
23086,m214,30026,Who doesn't know the Morlocks?,VOX,the time machine,sci-fi,sadness
23087,m214,30026,Do you know where they live?,ALEXANDER,the time machine,sci-fi,optimism
23088,m214,30026,Oh yes... They found our knowledge useful for a time.  They used us much as your people did.  Then they decided they had learned enough so they tore us up for spare parts.,VOX,the time machine,sci-fi,joy
23089,m214,30026,But you escaped.,ALEXANDER,the time machine,sci-fi,anger
23090,m214,30026,I was lucky.  The others weren't.,VOX,the time machine,sci-fi,anger
23091,m214,30026,How have you survived so long?,ALEXANDER,the time machine,sci-fi,anger
23092,m214,30027,Regenerating fission reactor you wouldn't understand.  It's power is well beyond your neanderthal cranial capacity.,VOX,the time machine,sci-fi,joy
23093,m214,30027,Can you show us where they live?,ALEXANDER,the time machine,sci-fi,optimism
23094,m214,30028,We need your help.,ALEXANDER,the time machine,sci-fi,anger
23095,m214,30028,Why should I help you?  You primates -- you great lumbering hairy animals drenched in blood from the moment of your hideous conception -- what have you ever used knowledge for but destruction and bloodshed!  A little bit of learning and you lay waste to the world!  You're no better than the Morlocks!,VOX,the time machine,sci-fi,joy
23096,m214,30029,Because you'll never die.,ALEXANDER,the time machine,sci-fi,anger
23097,m214,30029,Excuse me?,VOX,the time machine,sci-fi,optimism
23098,m214,30029,You'll live like this forever. Alone.  You were meant to help.  To be with people.  Not like this.,ALEXANDER,the time machine,sci-fi,sadness
23099,m214,30030,So Relic you want to open Pandora's box do you?  See all the mysteries exposed?,VOX,the time machine,sci-fi,sadness
23100,m214,30030,Yes.,ALEXANDER,the time machine,sci-fi,optimism
23101,m214,30030,And if the truth is so horrible that it will haunt your dreams for all time?,VOX,the time machine,sci-fi,sadness
23102,m214,30030,I'm used to that.,ALEXANDER,the time machine,sci-fi,anger
23103,m214,30031,When was his mother taken?,VOX,the time machine,sci-fi,sadness
23104,m214,30031,Last night.,ALEXANDER,the time machine,sci-fi,optimism
23105,m214,30031,Send him away.,VOX,the time machine,sci-fi,joy
23106,m214,30031,What?,ALEXANDER,the time machine,sci-fi,optimism
23107,m214,30031,Send him home.  You don't want him to see it.,VOX,the time machine,sci-fi,joy
23108,m214,30031,Kalen... hold on a minute.,ALEXANDER,the time machine,sci-fi,sadness
23109,m214,30032,My God... I saw this.,ALEXANDER,the time machine,sci-fi,sadness
23110,m214,30032,It frightens you.,VOX,the time machine,sci-fi,sadness
23111,m214,30032,Yes...,ALEXANDER,the time machine,sci-fi,optimism
23112,m214,30032,It was meant to.,VOX,the time machine,sci-fi,anger
23113,m214,30033,So do we go on?,VOX,the time machine,sci-fi,optimism
23114,m214,30033,Yes.,ALEXANDER,the time machine,sci-fi,optimism
23115,m214,30033,Aren't you a plucky little -- ?,VOX,the time machine,sci-fi,optimism
23116,m214,30033,Oh shut up.,ALEXANDER,the time machine,sci-fi,optimism
23117,m214,30034,It's what they want you to see.,VOX,the time machine,sci-fi,anger
23118,m214,30034,This is the way in?,ALEXANDER,the time machine,sci-fi,optimism
23119,m214,30034,Yes... Are you sure you want to do this?,VOX,the time machine,sci-fi,anger
23120,m214,30034,Yes.  But you've done enough. Thank you for your help... I hope someday people read your books again.,ALEXANDER,the time machine,sci-fi,anger
23121,m214,30035,In for a penny in for a pound.  Do you know that saying?,VOX,the time machine,sci-fi,anger
23122,m214,30035,Yes... Thank you.,ALEXANDER,the time machine,sci-fi,anger
23123,m214,30036,Machines?,ALEXANDER,the time machine,sci-fi,optimism
23124,m214,30036,Yes.,VOX,the time machine,sci-fi,optimism
23125,m214,30036,Do you know which way?,ALEXANDER,the time machine,sci-fi,optimism
23126,m214,30037,Vox?,ALEXANDER,the time machine,sci-fi,optimism
23127,m214,30037,This way.,VOX,the time machine,sci-fi,anger
23128,m214,30038,What's it all for?,ALEXANDER,the time machine,sci-fi,optimism
23129,m214,30038,The air... the power.,VOX,the time machine,sci-fi,anger
23130,m214,30038,Why did they built it?,ALEXANDER,the time machine,sci-fi,joy
23131,m214,30038,The Morlocks didn't build this.,VOX,the time machine,sci-fi,joy
23132,m214,30039,Alexander... Listen to me it was wrong to bring you.  You're not going to find what you're looking for.,VOX,the time machine,sci-fi,joy
23133,m214,30039,What do you mean?,ALEXANDER,the time machine,sci-fi,optimism
23134,m214,30039,Trust me... You don't want to see any more.,VOX,the time machine,sci-fi,anger
23135,m214,30040,They raise them like cattle... Feed them until they're ready and then hunt them.,VOX,the time machine,sci-fi,anger
23136,m214,30040,No...,ALEXANDER,the time machine,sci-fi,optimism
23137,m214,30040,How are your dreams now?,VOX,the time machine,sci-fi,optimism
23138,m214,30041,This has to end.,ALEXANDER,the time machine,sci-fi,joy
23139,m214,30041,End...?,VOX,the time machine,sci-fi,optimism
23140,m214,30041,This has to end.,ALEXANDER,the time machine,sci-fi,joy
23141,m214,30042,Vox --,ALEXANDER,the time machine,sci-fi,optimism
23142,m214,30042,Imagine that... seems that little devil got my power relays...,VOX,the time machine,sci-fi,sadness
23143,m214,30043,Takes a licking but keeps on ticking...  ... For a while anyway.,VOX,the time machine,sci-fi,optimism
23144,m214,30043,What can I do?  Tell me what to do.,ALEXANDER,the time machine,sci-fi,anger
23145,m214,30043,Nothing to do I'm afraid.  I'm just a librarian after all.  Wasn't exactly made for all this swashbuckling.  Very Byronic end though.  I appreciate that.  Do you know Byron?,VOX,the time machine,sci-fi,anger
23146,m214,30043,Vox...,ALEXANDER,the time machine,sci-fi,optimism
23147,m214,30043,I'm babbling.  Good to have someone to talk to for a change... But you need to go.  Take her out of here...  ... I don't have long.,VOX,the time machine,sci-fi,sadness
23148,m214,30043,I won't leave you like this.,ALEXANDER,the time machine,sci-fi,joy
23149,m214,30043,Go back to the light.  You weren't made for this.  I was... I was made for this moment.,VOX,the time machine,sci-fi,anger
23150,m214,30043,I don't understand.,ALEXANDER,the time machine,sci-fi,sadness
23151,m214,30043,I'm going to end it Alexander.  As we discussed...,VOX,the time machine,sci-fi,anger
23152,m214,30044,Now get out of my sight you hideous primate.,VOX,the time machine,sci-fi,joy
23153,m214,30044,I'll never forget this.,ALEXANDER,the time machine,sci-fi,sadness
23154,m214,30044,I should hope not...  ... Alexander... Make them read my books.  Tell them who they are. Who they could be.,VOX,the time machine,sci-fi,anger
23155,m214,30044,I will...,ALEXANDER,the time machine,sci-fi,optimism
23156,m214,30045,What's your name?,OVERLORD,the time machine,sci-fi,optimism
23157,m214,30045,Alexander.,ALEXANDER,the time machine,sci-fi,optimism
23158,m214,30045,Well Alexander as a fellow scientist I know you have a thousand questions --,OVERLORD,the time machine,sci-fi,anger
23159,m214,30045,You came underground when the world was ending above.  And you evolved. Some into the Morlocks and others --,ALEXANDER,the time machine,sci-fi,anger
23160,m214,30045,No we created the Morlocks.,OVERLORD,the time machine,sci-fi,anger
23161,m214,30045,Created?,ALEXANDER,the time machine,sci-fi,optimism
23162,m214,30045,You wouldn't understand.  We genetically engineered the Morlock class to serve our needs.,OVERLORD,the time machine,sci-fi,anger
23163,m214,30045,As slaves.,ALEXANDER,the time machine,sci-fi,anger
23164,m214,30045,To work the machines and build the tunnels.  You can't imagine what it was like when it all started.  We survived for millennia scraping the lichen and microscopic organisms from the rock with our teeth and digging for water with our nails.  Endlessly.  For generations.  And we... became.,OVERLORD,the time machine,sci-fi,anger
23165,m214,30046,And centuries later when we tried to emerge into the sun again we couldn't.  Our adaptation was too successful.  We survived... we endured... for this.,OVERLORD,the time machine,sci-fi,anger
23166,m214,30046,How do you control the Morlocks?,ALEXANDER,the time machine,sci-fi,anger
23167,m214,30046,We make them see what we wish.,OVERLORD,the time machine,sci-fi,anger
23168,m214,30046,How?,ALEXANDER,the time machine,sci-fi,optimism
23169,m214,30046,As our bodies atrophied our minds... compensated.,OVERLORD,the time machine,sci-fi,sadness
23170,m214,30047,And what of the Eloi?,ALEXANDER,the time machine,sci-fi,sadness
23171,m214,30047,They survived above.  Became what they are.,OVERLORD,the time machine,sci-fi,anger
23172,m214,30047,No... they didn't survive only to be your food.  You did that.,ALEXANDER,the time machine,sci-fi,joy
23173,m214,30047,"I'm afraid your indignation is lost here.  I have no more """"human"""" response to the Eloi then you would have to a carrot.  It's just how we live now.""",OVERLORD,the time machine,sci-fi,joy
23174,m214,30047,But this is barbaric!  Have you completely lost all sense of --,ALEXANDER,the time machine,sci-fi,joy
23175,m214,30047,And who are you Alexander?  Who are you to question thousands of years of evolution?  This is the world now.  I am fact.,OVERLORD,the time machine,sci-fi,anger
23176,m214,30047,It can't all be like this...,ALEXANDER,the time machine,sci-fi,sadness
23177,m214,30048,What?,ALEXANDER,the time machine,sci-fi,optimism
23178,m214,30048,Go back to where you came from.  Or die here.,OVERLORD,the time machine,sci-fi,anger
23179,m214,30048,Why would you let me go back?,ALEXANDER,the time machine,sci-fi,joy
23180,m214,30048,Because the past is immutable. Frozen.  Dead... And you are the past.,OVERLORD,the time machine,sci-fi,sadness
23181,m214,30049,Say I just come back again?,ALEXANDER,the time machine,sci-fi,sadness
23182,m214,30049,Alexander yours is a world of brocade and velvet not tooth and claw.  Why would you come back to this?  To save a few cattle?  No.,OVERLORD,the time machine,sci-fi,joy
23183,m214,30049,I could tell them.  Warm them of what's to come.,ALEXANDER,the time machine,sci-fi,anger
23184,m214,30050,Why?,ALEXANDER,the time machine,sci-fi,optimism
23185,m214,30050,We have lost the capacity to reproduce.  But the species must continue.,OVERLORD,the time machine,sci-fi,anger
23186,m214,30050,So you take their best...,ALEXANDER,the time machine,sci-fi,anger
23187,m214,30050,When a creature shows too much independent thought we remove them from the gene pool.  We're breeding them for submission.  Soon they will be fully domesticated.,OVERLORD,the time machine,sci-fi,anger
23188,m214,30050,You took her because she helped me.,ALEXANDER,the time machine,sci-fi,anger
23189,m214,30050,Yes.  Initiative and daring are not desirable traits in the Eloi.  But you should be happy for her.  She won't remember the creature she was.  She will... become.,OVERLORD,the time machine,sci-fi,anger
23190,m214,30051,She won't remember you.  None of them will.  You will be forgotten. That is how history works.,OVERLORD,the time machine,sci-fi,joy
23191,m214,30051,A man can change his history.,ALEXANDER,the time machine,sci-fi,anger
23192,m214,30051,After all you've seen... after man's entire journey... you still believe that?,OVERLORD,the time machine,sci-fi,anger
23193,m214,30052,Now will you go?,OVERLORD,the time machine,sci-fi,sadness
23194,m214,30052,No...,ALEXANDER,the time machine,sci-fi,optimism
23195,m214,30053,If I can only find the right door... the lady or the tiger...,OVERLORD,the time machine,sci-fi,sadness
23196,m214,30053,No...,ALEXANDER,the time machine,sci-fi,optimism
23197,m214,30053,It's always the tiger for you Alexander haven't you learned that by now?...,OVERLORD,the time machine,sci-fi,anger
23198,m214,30054,That was a foolish thing to do.,OVERLORD,the time machine,sci-fi,joy
23199,m214,30054,I'm a foolish man.,ALEXANDER,the time machine,sci-fi,sadness
23200,m214,30055,I could have a hundred Morlocks here in thirty seconds.,OVERLORD,the time machine,sci-fi,optimism
23201,m214,30055,I know.,ALEXANDER,the time machine,sci-fi,anger
23202,m214,30055,Does this prove something to you? Have you made some great stand of which I'm unaware?,OVERLORD,the time machine,sci-fi,anger
23203,m214,30056,I'm tired of running.,ALEXANDER,the time machine,sci-fi,sadness
23204,m214,30056,Oh you won't be running for long...,OVERLORD,the time machine,sci-fi,sadness
23205,m214,30057,But you've earned a reward for your valor.  I think you should become. You'll like it here.  Once you get used to the darkness.,OVERLORD,the time machine,sci-fi,anger
23206,m214,30057,I don't think that's going to happen.,ALEXANDER,the time machine,sci-fi,sadness
23207,m214,30057,And why not?,OVERLORD,the time machine,sci-fi,optimism
23208,m214,30057,Because...,ALEXANDER,the time machine,sci-fi,optimism
23209,m214,30058,It's spectacular...,ALEXANDER,the time machine,sci-fi,optimism
23210,m214,30058,Thanks.  Old Nell's my girl all right.  Al least when she decides to move stubborn beast.,MOTORIST,the time machine,sci-fi,anger
23211,m214,30058,I've only read about them -- and the new internals.,ALEXANDER,the time machine,sci-fi,optimism
23212,m214,30058,Now that's what I call plain crazy -- internal combustion is just too dangerous all those little explosions never catch on.,MOTORIST,the time machine,sci-fi,joy
23213,m214,30058,How do you keep the water temperature stable?,ALEXANDER,the time machine,sci-fi,anger
23214,m214,30058,There's a cantilevered gasket on the --,MOTORIST,the time machine,sci-fi,sadness
23215,m214,30059,God -- could have killed me -- bad girl Nell!  How did you know to do that?,MOTORIST,the time machine,sci-fi,joy
23216,m214,30059,I just love mechanical things.,ALEXANDER,the time machine,sci-fi,optimism
23217,m214,30059,Well much obliged -- I'm always forgetting the confounded brake -- say if you wait until I get her up and running I'll give you a perambulation.  Tell you all about her.,MOTORIST,the time machine,sci-fi,anger
23218,m214,30059,Ahhh... I'm afraid I've got a prior commitment.,ALEXANDER,the time machine,sci-fi,sadness
23219,m214,30059,Next time then.  We perambulate here most every night.,MOTORIST,the time machine,sci-fi,optimism
23220,m214,30059,You have my word...  ... She's just a beauty.,ALEXANDER,the time machine,sci-fi,optimism
23221,m214,30060,May I help you?,VOX KIOSK,the time machine,sci-fi,anger
23222,m214,30060,I -- what are you?!,ALEXANDER,the time machine,sci-fi,joy
23223,m214,30060,I am the Fifth Avenue Public Library informational kiosk.  VOX registration NY-114.  May I help you?,VOX KIOSK,the time machine,sci-fi,anger
23224,m214,30060,What's happening to the moon?!,ALEXANDER,the time machine,sci-fi,sadness
23225,m214,30061,The 2005 terraforming demolitions for the lunar excavations sent the moon into a diminishing retrograde orbit resulting in global gravitational fluctuations increased seismic activity and tidal anomalies.  Can I tell you more?,VOX KIOSK,the time machine,sci-fi,sadness
23226,m214,30061,No -- wait -- the moon's falling out of orbit -- that's not possible!,ALEXANDER,the time machine,sci-fi,sadness
23227,m214,30061,Well considering it is in fact happening I would assume it's possible.  The retrograde orbit began in 2005 when the demolitions for the lunar colonies --,VOX KIOSK,the time machine,sci-fi,anger
23228,m214,30061,Why is it -- breaking up?,ALEXANDER,the time machine,sci-fi,sadness
23229,m214,30061,I was getting to that... The moon has reached the gravitational Roche Limit 7300 miles above the surface of the Earth.  This has created pressure on the lunar stratum beyond gravitational tolerances.  It might be helpful to know that the nearest public evacuation shelters can be found at Grand Central Station Madison Square Garden --,VOX KIOSK,the time machine,sci-fi,anger
23230,m214,30062,You're late.,EMMA,the time machine,sci-fi,sadness
23231,m214,30062,Got here as soon as I could.,ALEXANDER,the time machine,sci-fi,optimism
23232,m214,30062,Dance with me...,EMMA,the time machine,sci-fi,optimism
23233,m214,30062,You know I can't.,ALEXANDER,the time machine,sci-fi,sadness
23234,m214,30062,Trust me...,EMMA,the time machine,sci-fi,anger
23235,m214,30063,You promised me flowers.,EMMA,the time machine,sci-fi,optimism
23236,m214,30063,What?,ALEXANDER,the time machine,sci-fi,optimism
23237,m214,30063,You promised me flowers tonight don't you even remember?,EMMA,the time machine,sci-fi,sadness
23238,m214,30063,Sorry... I was distracted.,ALEXANDER,the time machine,sci-fi,sadness
23239,m214,30063,Well there's something new.,EMMA,the time machine,sci-fi,optimism
23240,m214,30063,I need to... um... talk to you.,ALEXANDER,the time machine,sci-fi,sadness
23241,m214,30063,Talk away Professor.,EMMA,the time machine,sci-fi,joy
23242,m214,30063,Not here... alone.  May we? Please?,ALEXANDER,the time machine,sci-fi,sadness
23243,m214,30064,... Orion's belt pointing to the earth.  You see it over the rocks there?  Sailors consider that an omen of good fortune; the hunter watching over them on their travels... Are you listening to me Alex?,EMMA,the time machine,sci-fi,anger
23244,m214,30064,What?  Yes -- Orion -- good fortune -- sailors.,ALEXANDER,the time machine,sci-fi,anger
23245,m214,30064,All right what is it now?,EMMA,the time machine,sci-fi,joy
23246,m214,30064,Emma you know I have great... admiration for you.,ALEXANDER,the time machine,sci-fi,optimism
23247,m214,30064,Admiration?  My my.,EMMA,the time machine,sci-fi,optimism
23248,m214,30064,I mean... well... affection.,ALEXANDER,the time machine,sci-fi,optimism
23249,m214,30064,You're getting warmer.,EMMA,the time machine,sci-fi,optimism
23250,m214,30065,Oh dammit I love you!  I can't eat I can't sleep I can't think all I do is moon over you and -- hum apparently.,ALEXANDER,the time machine,sci-fi,sadness
23251,m214,30065,And what do you propose Professor? Shall we hold a seminar to study the problem?,EMMA,the time machine,sci-fi,anger
23252,m214,30066,You know the moment is rather dying here.,EMMA,the time machine,sci-fi,sadness
23253,m214,30066,Hold on... I know I have it...,ALEXANDER,the time machine,sci-fi,optimism
23254,m214,30067,I know it's not a diamond but --,ALEXANDER,the time machine,sci-fi,optimism
23255,m214,30067,A moonstone.,EMMA,the time machine,sci-fi,optimism
23256,m214,30067,Your birth stone.  I thought --,ALEXANDER,the time machine,sci-fi,optimism
23257,m214,30068,You're late.,EMMA,the time machine,sci-fi,sadness
23258,m214,30068,Got here as soon as I could.,ALEXANDER,the time machine,sci-fi,optimism
23259,m214,30068,Dance with me...,EMMA,the time machine,sci-fi,optimism
23260,m214,30068,You know I can't.,ALEXANDER,the time machine,sci-fi,sadness
23261,m214,30068,Trust me...,EMMA,the time machine,sci-fi,anger
23262,m214,30069,Alex what is it?,EMMA,the time machine,sci-fi,optimism
23263,m214,30069,Holding you... again.,ALEXANDER,the time machine,sci-fi,sadness
23264,m214,30069,Darling.,EMMA,the time machine,sci-fi,optimism
23265,m214,30069,I need... to talk to you.,ALEXANDER,the time machine,sci-fi,sadness
23266,m214,30069,All right...,EMMA,the time machine,sci-fi,optimism
23267,m214,30069,Not here... alone.  Please.,ALEXANDER,the time machine,sci-fi,sadness
23268,m214,30070,Let's walk through the park...,EMMA,the time machine,sci-fi,optimism
23269,m214,30070,No... let's walk through the city.,ALEXANDER,the time machine,sci-fi,optimism
23270,m214,30070,All right...,EMMA,the time machine,sci-fi,optimism
23271,m214,30071,Alex what is it?,EMMA,the time machine,sci-fi,optimism
23272,m214,30071,Nothing -- let's just get out of the park.,ALEXANDER,the time machine,sci-fi,anger
23273,m214,30072,Alex...?!,EMMA,the time machine,sci-fi,optimism
23274,m214,30072,Shhh.  Let's just hurry on here. We don't have to talk all right?,ALEXANDER,the time machine,sci-fi,anger
23275,m214,30073,Why do we have to race for heaven's sake?!,EMMA,the time machine,sci-fi,joy
23276,m214,30073,I want to get into the light that's all.  Please...,ALEXANDER,the time machine,sci-fi,anger
23277,m214,30074,My God...,ALEXANDER,the time machine,sci-fi,optimism
23278,m214,30074,Alex it's just the zoo.,EMMA,the time machine,sci-fi,optimism
23279,m214,30075,You're so pale... I hope you're not coming down with something.,EMMA,the time machine,sci-fi,sadness
23280,m214,30075,No I'm fine.  I'm...  ... wonderful.  Just walking down the street with you again.,ALEXANDER,the time machine,sci-fi,optimism
23281,m214,30075,We took a walk three days ago.,EMMA,the time machine,sci-fi,optimism
23282,m214,30075,Not like this.  Never like this. Emma I swear to you -- if I've learned one thing it's that moments like this are rare.  And I will thank God for them every moment of every day.,ALEXANDER,the time machine,sci-fi,anger
23283,m214,30076,They are rare...  ... Orion's belt pointing to the earth --,EMMA,the time machine,sci-fi,sadness
23284,m214,30076,The sailor's omen of good fortune. The hunter watching over him on his travels.,ALEXANDER,the time machine,sci-fi,anger
23285,m214,30076,So it's astronomy now is it?,EMMA,the time machine,sci-fi,optimism
23286,m214,30077,Heavens look at that now!,EMMA,the time machine,sci-fi,optimism
23287,m214,30077,I've seen it.,ALEXANDER,the time machine,sci-fi,sadness
23288,m214,30078,Now I know you're ill -- passing up the chance to explore some new gadget.,EMMA,the time machine,sci-fi,sadness
23289,m214,30078,It's only a machine.,ALEXANDER,the time machine,sci-fi,anger
23290,m214,30079,Alex... people are staring.,EMMA,the time machine,sci-fi,sadness
23291,m214,30079,Let them.,ALEXANDER,the time machine,sci-fi,sadness
23292,m214,30080,Let them.,EMMA,the time machine,sci-fi,sadness
23293,m214,30080,I have something for you...,ALEXANDER,the time machine,sci-fi,optimism
23294,m214,30081,... The point is I know it will work once the um numbers and such are in order.,ALEXANDER,the time machine,sci-fi,anger
23295,m214,30081,Do you know you were humming?,PHILBY,the time machine,sci-fi,optimism
23296,m214,30081,I was not.,ALEXANDER,the time machine,sci-fi,sadness
23297,m214,30081,"Somewhere around """"D+2xy something something.""""""",PHILBY,the time machine,sci-fi,optimism
23298,m214,30081,Damned if I can keep her out of my equations.,ALEXANDER,the time machine,sci-fi,joy
23299,m214,30081,Tonight's the night?,PHILBY,the time machine,sci-fi,optimism
23300,m214,30081,God and I'm running late --,ALEXANDER,the time machine,sci-fi,sadness
